name,released,rating,rating_top,ratings_count,metacritic,updated,reviews_count,age_rating,genre,subgenre_1,subgenre_2,subgenre_3,subgenre_4,subgenre_5,subgenre_6,subgenre_7,subgenre_8,subgenre_9,subgenre_10,num_stores,platform_1,platform_2,platform_3,platform_4,platform_5,platform_6,platform_7,platform_8,platform_9,platform_10,platform_11,platform_12,platform_13,platform_14,platform_15,platform_16,platform_17,platform_18,platform_19,platform_20,platform_21,platform_22,store1,store2,store3,store4,store5,store6,store7,store8,store9,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,num_tags,num_platforms,total_platform_game_counts,total_games_counts_stores,Publisher,Developer,Total Sales
Puyo Puyo Tetris,2014-02-06,4,4,99,81,2023-12-09 15:00:38,101,Everyone 10+,'Action',Arcade,Casual,Puzzle,0,0,0,0,0,0,0,3,PlayStation 4,PS Vita,Nintendo 3DS,Xbox One,PC,Nintendo Switch,PlayStation 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,2D,Horror,Funny,Steam Leaderboards,Classic,Female Protagonist,Online multiplayer,Split Screen,Local Multiplayer,Anime,Cute,Colorful,Competitive,puzzles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,559295,115089,Sega,Sonic Team,1400000
Transport Fever,2016-11-07,3,4,63,71,2023-11-07 15:00:15,64,Everyone 10+,'Strategy',Simulation,0,0,0,0,0,0,0,0,0,3,iOS,PC,macOS,Linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,GOG,App Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Open World,Sandbox,Steam Workshop,Moddable,Realistic,Building,Management,overlay,Driving,Economy,City Builder,Trains,transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,794424,179923,Astragon,Urban Games,340000
Saints Row (2022),2022-08-23,2,1,94,73,2024-07-16 09:52:02,99,Mature,'Action',Adventure,0,0,0,0,0,0,0,0,0,3,PC,Xbox Series S/X,PlayStation 5,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Xbox Store,PlayStation Store,0,0,0,0,0,0,Singleplayer,Co-op,controller support,Co-op Campaign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,549400,14170,Deep Silver,Volition,1700000
Death Coming,2018-03-14,3,4,44,73,2024-02-22 15:54:15,45,Mature,'Adventure',RPG,Strategy,Simulation,Casual,Indie,Puzzle,0,0,0,0,5,PlayStation 4,Nintendo Switch,PC,iOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Epic Games,Steam,App Store,Nintendo Store,0,0,0,0,Singleplayer,Steam Cloud,RPG,Gore,Sandbox,Violent,stats,Captions available,Assassin,Commentary available,Nonlinear,Steam Turn Notifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,624702,191993,Zodiac Interactive,NEXT Studios,190000
Shin Megami Tensei III: Nocturne HD Remaster,2021-05-20,3,4,31,77,2023-12-25 21:41:56,32,Mature,'Action',RPG,0,0,0,0,0,0,0,0,0,3,PlayStation 4,Nintendo Switch,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,Nintendo Store,PlayStation Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,RPG,Story Rich,Fantasy,Controller,Dark,Anime,Post-apocalyptic,Choices Matter,Turn-Based Strategy,Multiple Endings,Dystopian,Steam Trading Cards,JRPG,Turn-Based Combat,Demons,Party-Based RPG,Mythology,Strategy RPG,Conversation,Постапокалипсис,Creature Collector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,547186,114928,Sega,Atlus,600000
Atelier Ryza: Ever Darkness & the Secret Hideout,2019-10-26,3,4,35,78,2024-01-03 14:49:00,35,Teen,'Adventure',RPG,0,0,0,0,0,0,0,0,0,3,PlayStation 4,Nintendo Switch,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,Great Soundtrack,RPG,Partial Controller Support,Exploration,Female Protagonist,Anime,role-playing,Crafting,JRPG,online,character,friends,girl,Dreams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,547235,114977,Koei Tecmo,Gust,500000
Monster Boy and the Cursed Kingdom,2018-12-04,3,4,64,85,2024-06-24 13:16:51,66,Everyone,'Action',Adventure,Indie,Platformer,0,0,0,0,0,0,0,5,PlayStation 4,PC,PlayStation 5,Xbox One,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Steam,Xbox Store,GOG,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,2D,Kickstarter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,554096,126236,FDG Entertainment,Game Atelier,50000
Street Fighter 6,2023-06-01,4,5,41,73,2024-05-22 15:33:51,43,Rating Pending,'Action',Adventure,Fighting,0,0,0,0,0,0,0,0,1,PC,Xbox Series S/X,PlayStation 4,PlayStation 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,0,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,Great Soundtrack,Open World,Partial Controller Support,Sandbox,Split Screen,Action RPG,Local Multiplayer,PvP,Cross-Platform Multiplayer,Nudity,In-App Purchases,Character Customization,3D,Competitive,Sexual Content,Online PvP,Steam Trading Cards,2D Fighter,Shared/Split Screen PvP,2D-файтинг,esports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,543761,97921,Capcom,Capcom,3700000
BlazBlue: Cross Tag Battle,2018-05-31,3,4,55,73,2023-11-19 23:41:53,55,Teen,'Action',Fighting,0,0,0,0,0,0,0,0,0,3,PlayStation 4,Nintendo Switch,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Nintendo Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,Story Rich,Steam Leaderboards,Online multiplayer,Split Screen,Pixel Graphics,Controller,Local Multiplayer,Anime,Cute,2D Fighter,e-sports,Tutorial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,547351,115089,Arc System Works,Arc System Works,450000
Yomawari: Night Alone,2015-10-29,3,4,26,73,2023-10-17 04:57:14,26,Teen,'Adventure',Strategy,Puzzle,0,0,0,0,0,0,0,0,2,PS Vita,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,Partial Controller Support,Horror,Female Protagonist,Anime,Cute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,536470,106043,NIS America,Nippon Ichi Software,50000
Ring Fit Adventure,2019-10-18,4,4,146,83,2024-01-20 10:02:36,146,Everyone 10+,'Adventure',Simulation,Sports,0,0,0,0,0,0,0,0,1,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5503,9046,Nintendo,Nintendo EPD,15380000
Destroy All Humans! (2020),2020-07-28,3,4,106,70,2024-07-18 13:26:34,112,Teen,'Action',Shooter,0,0,0,0,0,0,0,0,0,5,Xbox One,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,Xbox Store,PlayStation Store,GOG,Epic Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,547370,118418,THQ Nordic,Black Forest Games,1000000
Startup Company,2017-08-10,3,4,46,73,2023-07-25 04:55:30,47,Everyone,'Strategy',Simulation,Casual,Indie,0,0,0,0,0,0,0,2,macOS,Linux,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,GOG,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,Sandbox,Steam Workshop,Early Access,Point & Click,Moddable,Crafting,Isometric,Building,Management,Real-Time with Pause,Economy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,717073,104364,Hovgaard Games,Hovgaard Games,130000
Sakuna: Of Rice and Ruin,2020-11-10,3,5,33,80,2024-05-24 00:59:54,35,Teen,'Action',Simulation,Indie,Platformer,0,0,0,0,0,0,0,3,PC,Nintendo Switch,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,Story Rich,Third Person,Partial Controller Support,Difficult,Female Protagonist,Anime,Colorful,Side Scroller,Crafting,combat,Beat 'em up,Steam Trading Cards,Demons,Mythology,Протагонистка,island,cats,Remote Play on Tablet,Agriculture,Dog,Farming Sim,Котики,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,547282,115024,Xseed Games,Edelweiss,1000000
Mortal Kombat 1,2023-09-19,3,4,49,73,2024-08-03 16:40:58,51,Rating Pending,'Action',Fighting,0,0,0,0,0,0,0,0,0,4,PC,PlayStation 5,Xbox Series S/X,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Nintendo Store,Steam,PlayStation Store,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,Story Rich,Horror,Gore,Violent,Split Screen,PvP,In-App Purchases,Character Customization,Cute,Mature,3D,Competitive,Online PvP,Blood,2.5D,Souls-like,2D Fighter,Remote Play Together,Remote Play on TV,Shared/Split Screen PvP,Martial Arts,2D-файтинг,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,542719,116551,Warner Bros.,NetherRealm Studios,3000000
Remnant 2,2023-07-21,3,4,76,73,2024-08-25 21:29:02,83,Mature,'Action',Shooter,Arcade,0,0,0,0,0,0,0,0,4,PlayStation 5,Xbox Series S/X,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,PlayStation Store,Epic Games,Steam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,536935,112090,Gearbox Publishing,Gunfire Games,1000000
Attack on Titan / A.O.T. Wings of Freedom,2016-02-18,3,4,72,76,2024-05-29 05:08:04,75,Adults Only,'Action',0,0,0,0,0,0,0,0,0,0,3,Xbox One,PlayStation 4,PC,PlayStation 3,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,PlayStation Store,Steam,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Great Soundtrack,RPG,Co-op,Story Rich,Open World,cooperative,Third Person,Horror,Online Co-Op,Gore,Violent,Controller,Dark,Anime,Nudity,Hack and Slash,Memes,Story,online,battle,fly,giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,552099,110908,Koei Tecmo,Omega Force,120000
Monster Hunter Stories 2: Wings of Ruin,2021-07-09,3,4,23,82,2024-01-02 00:16:11,24,Everyone 10+,'Adventure',RPG,0,0,0,0,0,0,0,0,0,2,Nintendo Switch,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,RPG,Co-op,Story Rich,Third Person,Online Co-Op,Fantasy,Exploration,PvP,Turn-Based,Character Customization,3D,Online PvP,Steam Trading Cards,JRPG,PvE,Loot,Cartoony,Dragons,Emotional,Hunting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,540361,106967,Capcom,Capcom,2000000
Super Mario Maker,2015-09-11,4,4,134,80,2024-04-09 14:12:00,138,Everyone,'Platformer',0,0,0,0,0,0,0,0,0,0,1,Wii U,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,Side-Scrolling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2819,9046,Nintendo,Nintendo EAD,4019999
Super Mario Maker,2015-09-11,4,4,134,80,2024-04-09 14:12:00,138,Everyone,'Platformer',0,0,0,0,0,0,0,0,0,0,1,Wii U,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,Side-Scrolling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2819,9046,Nintendo,Nintendo,3790000
Attack on Titan 2,2018-04-18,3,4,61,75,2024-02-24 11:06:39,62,Mature,'Action',0,0,0,0,0,0,0,0,0,0,4,PS Vita,PlayStation 4,PC,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,RPG,Co-op,Open World,cooperative,Partial Controller Support,Horror,Online Co-Op,Gore,Online multiplayer,Anime,Nudity,Character Customization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,554436,119954,Koei Tecmo,Omega Force,520000
Football Manager 2021,2020-11-23,4,4,74,82,2024-05-14 21:24:22,74,Everyone,'Strategy',Simulation,Sports,0,0,0,0,0,0,0,0,1,Xbox One,Xbox Series S/X,macOS,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,0,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,Steam Leaderboards,Management,Football,Soccer,football-management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,646028,97921,Sega,Sports Interactive,1000000
World of Warcraft: Legion,2016-08-30,4,5,149,88,2024-04-18 13:50:21,152,Teen,'RPG',Massively Multiplayer,0,0,0,0,0,0,0,0,0,0,macOS,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,639604,0,Blizzard Entertainment,Blizzard Entertainment,3300000
8-Bit Armies,2016-04-21,3,4,23,69,2023-07-27 11:56:52,23,Everyone 10+,'Strategy',Simulation,Indie,0,0,0,0,0,0,0,0,4,PlayStation 4,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,Xbox Store,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,steam-trading-cards,Great Soundtrack,Co-op,cooperative,Online Co-Op,Online multiplayer,Pixel Graphics,Local Multiplayer,Steam Workshop,Includes level editor,War,RTS,achievements,Base Building,Voxel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,547486,117190,Soedesco,Petroglyph Games,120000
Farm Together,2018-02-22,3,4,53,73,2024-01-03 21:54:30,55,Everyone 10+,'Simulation',Casual,Indie,0,0,0,0,0,0,0,0,4,Xbox One,PlayStation 4,Nintendo Switch,PC,macOS,Linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,Nintendo Store,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Co-op,cooperative,Third Person,Online Co-Op,Exploration,Online multiplayer,Controller,Early Access,Character Customization,Replay Value,Cute,Building,Relaxing,Cartoony,Silent Protagonist,Agriculture,lifestyle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,735039,119954,Milkstone Studios,Milkstone Studios S.L.,110000
Toukiden 2,2017-03-21,3,4,24,73,2023-10-19 14:04:45,25,Teen,'Action',0,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PlayStation 3,PC,PS Vita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Steam Cloud,steam-trading-cards,RPG,Co-op,Open World,cooperative,Partial Controller Support,Online Co-Op,Action RPG,Controller,Anime,Hack and Slash,Character Customization,JRPG,Hunting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,546461,106043,Koei Tecmo,Omega Force,250000
Shin Megami Tensei V,2021-11-12,4,5,57,84,2024-06-30 23:44:34,57,Mature,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,1,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,Action-Adventure,exclusive,true exclusive,JRPG,japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5503,9046,Sega,Atlus,1600000
Resident Evil Zero,2002-11-12,3,4,94,83,2024-06-09 15:58:07,96,Mature,'Action',0,0,0,0,0,0,0,0,0,0,0,Nintendo Switch,Xbox One,PlayStation 4,PlayStation 3,Xbox 360,PC,GameCube,Wii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Singleplayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,561826,0,Capcom,Capcom,200000
Evil Dead: The Game,2022-05-13,3,4,30,73,2024-04-21 14:39:22,32,Mature,'Action',0,0,0,0,0,0,0,0,0,0,3,PC,PlayStation 4,PlayStation 5,Xbox Series S/X,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Epic Games,0,0,0,0,0,0,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Atmospheric,Co-op,cooperative,Third Person,Horror,Online Co-Op,Gore,Dark,PvP,Cross-Platform Multiplayer,Character Customization,Survival Horror,Mystery,Realistic,Team-Based,Online PvP,Steam Trading Cards,Dark Humor,Demons,America,Supernatural,Thriller,Old School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,554903,107227,Boss Team Games,Saber Interactive,500000
Earth Defense Force 5,2018-12-11,3,4,28,73,2024-04-17 14:01:04,29,Teen,'Action',0,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Co-op,cooperative,Online Co-Op,Funny,Online multiplayer,Split Screen,Third-Person Shooter,Anime,Aliens,Steam Trading Cards,Mechs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,541848,106043,D3 Publisher,Sandlot,1000000
Earth Defense Force 5,2018-12-11,3,4,28,73,2024-04-17 14:01:04,29,Teen,'Action',0,0,0,0,0,0,0,0,0,0,2,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Co-op,cooperative,Online Co-Op,Funny,Online multiplayer,Split Screen,Third-Person Shooter,Anime,Aliens,Steam Trading Cards,Mechs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,541848,106043,D3 Publisher,Sandlot,300000
Persona 3 Reload,2024-02-01,4,5,45,73,2024-08-27 20:58:16,48,Mature,'Action',Adventure,RPG,Strategy,0,0,0,0,0,0,0,2,PC,PlayStation 5,Xbox Series S/X,PlayStation 4,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,RPG,Story Rich,Dark,Anime,Mystery,Colorful,Turn-Based Strategy,Multiple Endings,Visual Novel,JRPG,Detective,Turn-Based Combat,Heist,Dating Sim,Emotional,Supernatural,Party-Based RPG,Strategy RPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,549678,106159,Sega,Atlus,1000000
PixARK,2018-03-27,2,1,26,73,2024-07-07 01:36:23,28,Teen,'Action',Adventure,RPG,Strategy,Casual,Massively Multiplayer,0,0,0,0,0,4,Nintendo Switch,Xbox One,PlayStation 4,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Steam,Xbox Store,0,0,0,0,0,Singleplayer,Multiplayer,RPG,Online Co-Op,Online multiplayer,Local Co-Op,Local Multiplayer,Early Access,role-playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,552989,119954,Snail Games USA,Snail Games USA,260000
World of Warcraft: Battle for Azeroth,2018-08-14,3,4,136,79,2024-02-10 11:08:00,136,Teen,'RPG',Massively Multiplayer,0,0,0,0,0,0,0,0,0,0,PC,macOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,War,character,race,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,639604,0,Blizzard Entertainment,Blizzard Entertainment,3400000
Nights of Azure,2015-10-01,3,4,27,64,2023-05-02 23:10:16,28,Teen,'RPG',0,0,0,0,0,0,0,0,0,0,2,PS Vita,PlayStation 4,PC,PlayStation 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Great Soundtrack,RPG,Partial Controller Support,Female Protagonist,Anime,Nudity,Hack and Slash,Sexual Content,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,546461,106043,Koei Tecmo,Gust,150000
Fire Emblem Echoes: Shadows of Valentia,2017-05-19,4,4,71,81,2024-02-24 11:06:47,72,Teen,'RPG',Strategy,0,0,0,0,0,0,0,0,0,1,Nintendo 3DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,0,0,0,0,0,0,0,0,role-playing,exclusive,true exclusive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1693,9046,Nintendo,Intelligent Systems,1000000
Captain Tsubasa: Rise of New Champions,2020-08-27,3,4,39,72,2024-05-27 21:10:21,40,Everyone 10+,'Action',RPG,Sports,Casual,0,0,0,0,0,0,0,2,PlayStation 4,Nintendo Switch,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,RPG,Co-op,Story Rich,cooperative,Online Co-Op,Funny,Split Screen,PvP,Anime,Character Customization,Competitive,Online PvP,Story,Management,online,Drama,Commentary available,4 Player Local,Remote Play Together,Shared/Split Screen Co-op,hero,Football,Soccer,Shared/Split Screen PvP,Trading Card Game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,547186,105882,Bandai Namco Entertainment,Tamsoft,500000
